filename,width,height,class,xmin,ymin,xmax,ymax
img-482_jpg.rf.6d284950634fb53dcaffdf5bc57777b2.jpg,571,300,pothole,106,111,279,126
img-482_jpg.rf.6d284950634fb53dcaffdf5bc57777b2.jpg,571,300,pothole,145,141,396,187
img-482_jpg.rf.6d284950634fb53dcaffdf5bc57777b2.jpg,571,300,pothole,98,192,506,285
img-359_jpg.rf.6d9d100005eb3f84f3de55b14b854b18.jpg,450,300,pothole,16,87,145,120
img-359_jpg.rf.6d9d100005eb3f84f3de55b14b854b18.jpg,450,300,pothole,40,72,71,84
img-359_jpg.rf.6d9d100005eb3f84f3de55b14b854b18.jpg,450,300,pothole,26,124,412,244
img-466_jpg.rf.7048299d4afb9d58f9bdbb2ebc74ae85.jpg,382,300,pothole,195,206,316,259
img-352_jpg.rf.7071e9840456e2ef41927696dddb3a5a.jpg,400,300,pothole,80,132,354,298
img-352_jpg.rf.7071e9840456e2ef41927696dddb3a5a.jpg,400,300,pothole,235,101,279,130
img-277_jpg.rf.70a35da45babe2c725dbe4fa639e89d2.jpg,720,720,pothole,262,293,404,373
img-560_jpg.rf.6d7310e15cca82d248f956890f2d5185.jpg,450,300,pothole,115,139,137,150
img-560_jpg.rf.6d7310e15cca82d248f956890f2d5185.jpg,450,300,pothole,261,125,291,136
img-560_jpg.rf.6d7310e15cca82d248f956890f2d5185.jpg,450,300,pothole,245,105,258,111
img-560_jpg.rf.6d7310e15cca82d248f956890f2d5185.jpg,450,300,pothole,181,96,209,104
img-505_jpg.rf.722ce02b299e455f7436b3ebbf0403b6.jpg,571,300,pothole,165,208,336,279
img-614_jpg.rf.727f9c1d1159709fea21d916f1a85d66.jpg,474,300,pothole,167,92,338,294
img-614_jpg.rf.727f9c1d1159709fea21d916f1a85d66.jpg,474,300,pothole,220,37,270,59
img-587_jpg.rf.728787c37c5255b92d547db8e9effa4e.jpg,503,300,pothole,77,183,239,253
img-587_jpg.rf.728787c37c5255b92d547db8e9effa4e.jpg,503,300,pothole,314,181,359,199
img-460_jpg.rf.7287edcc89d46ec826fd4a8d2301c3b1.jpg,451,300,pothole,153,89,384,129
img-460_jpg.rf.7287edcc89d46ec826fd4a8d2301c3b1.jpg,451,300,pothole,0,193,215,263
img-458_jpg.rf.72cb15a746ee92f6714f4ceed305738a.jpg,481,300,pothole,69,92,339,140
img-607_jpg.rf.72e1f367a8ef39c033eafac3b66f7ea4.jpg,485,300,pothole,51,99,416,265
img-253_jpg.rf.7465b1816c7c3025abb42dfb5d1430e1.jpg,720,720,pothole,240,302,599,396
img-657_jpg.rf.746593ccbdcc4662febd1f520098249a.jpg,400,300,pothole,6,75,382,231
img-324_jpg.rf.74f09e96882cde7edbd59f92e7ecdf02.jpg,450,300,pothole,209,147,396,279
img-346_jpg.rf.7579261f0cdfffb527ad924a9cf86279.jpg,345,300,pothole,73,102,294,299
img-346_jpg.rf.7579261f0cdfffb527ad924a9cf86279.jpg,345,300,pothole,154,49,210,78
img-346_jpg.rf.7579261f0cdfffb527ad924a9cf86279.jpg,345,300,pothole,244,52,278,72
img-346_jpg.rf.7579261f0cdfffb527ad924a9cf86279.jpg,345,300,pothole,260,77,279,91
img-600_jpg.rf.75935912aecbd55fa5a0807ceceb02e8.jpg,450,300,pothole,165,158,327,224
img-600_jpg.rf.75935912aecbd55fa5a0807ceceb02e8.jpg,450,300,pothole,234,122,347,162
img-600_jpg.rf.75935912aecbd55fa5a0807ceceb02e8.jpg,450,300,pothole,334,85,385,109
img-600_jpg.rf.75935912aecbd55fa5a0807ceceb02e8.jpg,450,300,pothole,343,60,387,74
img-600_jpg.rf.75935912aecbd55fa5a0807ceceb02e8.jpg,450,300,pothole,351,50,387,60
img-304_jpg.rf.766574a013cc869e66df180f60295457.jpg,503,300,pothole,263,56,502,197
img-304_jpg.rf.766574a013cc869e66df180f60295457.jpg,503,300,pothole,0,77,248,255
img-317_jpg.rf.770d0c5b7340eea3208d88b0800066da.jpg,450,300,pothole,142,95,304,185
img-545_jpg.rf.786788c516d06b428e6c4fbe57a8a703.jpg,677,300,pothole,235,102,526,196
img-545_jpg.rf.786788c516d06b428e6c4fbe57a8a703.jpg,677,300,pothole,0,132,133,193
img-503_jpg.rf.78dc49524b5d013c7c3580e2f88ee8e1.jpg,600,300,pothole,74,79,522,228
img-250_jpg.rf.7632980b590d300428e1072e1f13cef1.jpg,720,720,pothole,128,273,618,480
img-157_jpg.rf.764e348f9144fed2fd906c23ff15afe5.jpg,720,720,pothole,242,259,436,378
img-157_jpg.rf.764e348f9144fed2fd906c23ff15afe5.jpg,720,720,pothole,201,206,265,240
img-207_jpg.rf.7a8009c01c21717ead5486e01e2580b2.jpg,720,720,pothole,182,268,553,502
img-207_jpg.rf.7a8009c01c21717ead5486e01e2580b2.jpg,720,720,pothole,323,568,488,718
img-649_jpg.rf.7af50c8bd2d8f17c431910142ef8a569.jpg,532,300,pothole,119,70,357,174
img-649_jpg.rf.7af50c8bd2d8f17c431910142ef8a569.jpg,532,300,pothole,354,204,519,299
img-339_jpg.rf.774e42a110ef70cd2e176956b9a25254.jpg,553,300,pothole,248,100,272,114
img-155_jpg.rf.7c1dd28f3db86d175cca8437cece1d08.jpg,720,720,pothole,419,247,582,377
img-155_jpg.rf.7c1dd28f3db86d175cca8437cece1d08.jpg,720,720,pothole,406,473,532,607
img-155_jpg.rf.7c1dd28f3db86d175cca8437cece1d08.jpg,720,720,pothole,246,329,308,392
img-388_jpg.rf.7ceda8808d1df8e7568c123af5bca8bf.jpg,400,300,pothole,147,136,224,212
img-388_jpg.rf.7ceda8808d1df8e7568c123af5bca8bf.jpg,400,300,pothole,177,91,200,103
img-252_jpg.rf.7d99b08ebba1e9e530480e62891dbf54.jpg,720,720,pothole,118,164,310,250
img-252_jpg.rf.7d99b08ebba1e9e530480e62891dbf54.jpg,720,720,pothole,509,378,630,451
img-252_jpg.rf.7d99b08ebba1e9e530480e62891dbf54.jpg,720,720,pothole,395,445,579,566
img-414_jpg.rf.7dc1ae061e468ac362211f99e8f9c274.jpg,439,300,pothole,20,107,326,257
img-602_jpg.rf.7ea8b9efa93431daf8b5d93df22620ac.jpg,529,300,pothole,121,111,349,243
img-331_jpg.rf.7e9a42665269c16ef3a3fde22dd626b9.jpg,366,300,pothole,187,213,282,274
img-331_jpg.rf.7e9a42665269c16ef3a3fde22dd626b9.jpg,366,300,pothole,201,134,277,161
img-331_jpg.rf.7e9a42665269c16ef3a3fde22dd626b9.jpg,366,300,pothole,243,109,309,124
img-331_jpg.rf.7e9a42665269c16ef3a3fde22dd626b9.jpg,366,300,pothole,258,88,303,100
img-331_jpg.rf.7e9a42665269c16ef3a3fde22dd626b9.jpg,366,300,pothole,233,80,272,90
img-331_jpg.rf.7e9a42665269c16ef3a3fde22dd626b9.jpg,366,300,pothole,218,73,253,81
img-331_jpg.rf.7e9a42665269c16ef3a3fde22dd626b9.jpg,366,300,pothole,248,61,272,69
img-331_jpg.rf.7e9a42665269c16ef3a3fde22dd626b9.jpg,366,300,pothole,138,116,183,130
img-331_jpg.rf.7e9a42665269c16ef3a3fde22dd626b9.jpg,366,300,pothole,146,104,178,116
img-331_jpg.rf.7e9a42665269c16ef3a3fde22dd626b9.jpg,366,300,pothole,183,90,210,99
img-331_jpg.rf.7e9a42665269c16ef3a3fde22dd626b9.jpg,366,300,pothole,125,93,158,103
img-331_jpg.rf.7e9a42665269c16ef3a3fde22dd626b9.jpg,366,300,pothole,111,106,134,115
img-331_jpg.rf.7e9a42665269c16ef3a3fde22dd626b9.jpg,366,300,pothole,5,211,50,241
img-341_jpg.rf.7e6dcbcdf1805587819dc6cdcab56ac6.jpg,453,300,pothole,34,203,239,299
img-341_jpg.rf.7e6dcbcdf1805587819dc6cdcab56ac6.jpg,453,300,pothole,260,126,311,159
img-341_jpg.rf.7e6dcbcdf1805587819dc6cdcab56ac6.jpg,453,300,pothole,382,134,452,172
img-348_jpg.rf.7f69a937375f8585653476522d546025.jpg,362,300,pothole,4,20,298,299
img-158_jpg.rf.80110529bda206547f2c5482abfca272.jpg,720,720,pothole,296,291,461,408
img-158_jpg.rf.80110529bda206547f2c5482abfca272.jpg,720,720,pothole,157,336,292,421
img-537_jpg.rf.800a6a93bc8d87ba0889f1706b5e1622.jpg,400,300,pothole,89,15,328,299
img-285_jpg.rf.7f7cf6ab5dad29d75936719c450faeed.jpg,720,720,pothole,241,267,455,472
img-288_jpg.rf.8067a6a9d79ea3dcb37e47e1e29ef88c.jpg,533,300,pothole,216,26,282,66
img-288_jpg.rf.8067a6a9d79ea3dcb37e47e1e29ef88c.jpg,533,300,pothole,330,32,385,57
img-288_jpg.rf.8067a6a9d79ea3dcb37e47e1e29ef88c.jpg,533,300,pothole,200,178,230,194
img-288_jpg.rf.8067a6a9d79ea3dcb37e47e1e29ef88c.jpg,533,300,pothole,434,222,528,267
img-288_jpg.rf.8067a6a9d79ea3dcb37e47e1e29ef88c.jpg,533,300,pothole,308,236,417,286
img-48_jpg.rf.80aab2de449196e47a920e6e3e1557ce.jpg,720,720,pothole,172,300,428,395
img-48_jpg.rf.80aab2de449196e47a920e6e3e1557ce.jpg,720,720,pothole,388,395,488,467
img-274_jpg.rf.816b2e4bda9e51204bf2cd2aa209fe50.jpg,720,720,pothole,352,239,474,297
img-274_jpg.rf.816b2e4bda9e51204bf2cd2aa209fe50.jpg,720,720,pothole,188,322,418,405
img-274_jpg.rf.816b2e4bda9e51204bf2cd2aa209fe50.jpg,720,720,pothole,140,222,300,291
img-228_jpg.rf.8170bf0af3eda9eb2c07bca7884a06a5.jpg,720,720,pothole,264,265,494,463
img-395_jpg.rf.84ca6b6e04caa7480cfa0287417576b1.jpg,451,300,pothole,217,145,247,156
img-395_jpg.rf.84ca6b6e04caa7480cfa0287417576b1.jpg,451,300,pothole,28,209,113,252
img-395_jpg.rf.84ca6b6e04caa7480cfa0287417576b1.jpg,451,300,pothole,161,220,266,262
img-527_jpg.rf.865da999fbb4399a1124e21bd313a958.jpg,450,300,pothole,157,179,317,232
img-487_jpg.rf.86a0a33407773411060aea00d0e25298.jpg,533,300,pothole,247,146,421,187
img-487_jpg.rf.86a0a33407773411060aea00d0e25298.jpg,533,300,pothole,81,163,464,299
img-259_jpg.rf.86aaa968ce87cb21d2649e95839c244d.jpg,720,720,pothole,248,242,463,412
img-259_jpg.rf.86aaa968ce87cb21d2649e95839c244d.jpg,720,720,pothole,191,106,254,164
img-218_jpg.rf.87be625afd1b1536ab3d9f5d0a000751.jpg,720,720,pothole,263,263,421,434
img-218_jpg.rf.87be625afd1b1536ab3d9f5d0a000751.jpg,720,720,pothole,623,67,719,115
img-475_jpg.rf.826d8251183c671da741c6bbdbc63b7f.jpg,460,300,pothole,16,33,414,252
img-134_jpg.rf.833f57b2c592a23189208dcb656eaaa2.jpg,720,720,pothole,289,273,421,398
img-134_jpg.rf.833f57b2c592a23189208dcb656eaaa2.jpg,720,720,pothole,124,40,214,120
img-403_jpg.rf.8357bd90d082e6c78a660f605c08ad2e.jpg,527,300,pothole,138,159,490,268
img-64_jpg.rf.87f8620de24096f7cceb3e1a38ca2bdf.jpg,720,720,pothole,208,332,455,475
img-95_jpg.rf.88e456640460ae2424d7881caa5d1f86.jpg,720,720,pothole,287,232,439,365
img-95_jpg.rf.88e456640460ae2424d7881caa5d1f86.jpg,720,720,pothole,109,179,258,344
img-263_jpg.rf.892eb0397a70a352b0bc33f6a147d675.jpg,720,720,pothole,227,240,443,361
img-123_jpg.rf.8ae4c2726246a3dea5d41f6ba3a64639.jpg,720,720,pothole,458,266,640,435
img-62_jpg.rf.8c5233a41dc5fe17412129d1e9b7ad88.jpg,720,720,pothole,250,216,381,326
img-62_jpg.rf.8c5233a41dc5fe17412129d1e9b7ad88.jpg,720,720,pothole,210,340,372,505
img-272_jpg.rf.8c1a71784795d3ee8535d76931594c9f.jpg,720,720,pothole,263,264,469,381
img-272_jpg.rf.8c1a71784795d3ee8535d76931594c9f.jpg,720,720,pothole,577,307,719,384
img-581_jpg.rf.8c5c82afd59e6af22ff5a3e3c72aff1f.jpg,447,300,pothole,65,142,110,159
img-581_jpg.rf.8c5c82afd59e6af22ff5a3e3c72aff1f.jpg,447,300,pothole,78,166,142,203
img-581_jpg.rf.8c5c82afd59e6af22ff5a3e3c72aff1f.jpg,447,300,pothole,302,166,401,200
img-581_jpg.rf.8c5c82afd59e6af22ff5a3e3c72aff1f.jpg,447,300,pothole,364,226,390,236
img-581_jpg.rf.8c5c82afd59e6af22ff5a3e3c72aff1f.jpg,447,300,pothole,354,245,400,279
img-581_jpg.rf.8c5c82afd59e6af22ff5a3e3c72aff1f.jpg,447,300,pothole,292,213,349,242
img-625_jpg.rf.8c9886bd3fb9566b5dbd3d1edaa3879a.jpg,533,300,pothole,61,123,455,197
img-625_jpg.rf.8c9886bd3fb9566b5dbd3d1edaa3879a.jpg,533,300,pothole,79,196,227,275
img-625_jpg.rf.8c9886bd3fb9566b5dbd3d1edaa3879a.jpg,533,300,pothole,246,196,474,282
img-547_jpg.rf.8dd4b5b2099318a1bb39ad348cbe0576.jpg,300,400,pothole,123,152,193,190
img-547_jpg.rf.8dd4b5b2099318a1bb39ad348cbe0576.jpg,300,400,pothole,132,108,245,141
img-547_jpg.rf.8dd4b5b2099318a1bb39ad348cbe0576.jpg,300,400,pothole,34,206,203,338
img-241_jpg.rf.8d98e10538fa3d678b4af250991b8a94.jpg,720,720,pothole,206,107,303,165
img-241_jpg.rf.8d98e10538fa3d678b4af250991b8a94.jpg,720,720,pothole,356,200,521,310
img-241_jpg.rf.8d98e10538fa3d678b4af250991b8a94.jpg,720,720,pothole,493,210,643,291
img-241_jpg.rf.8d98e10538fa3d678b4af250991b8a94.jpg,720,720,pothole,333,278,402,314
img-241_jpg.rf.8d98e10538fa3d678b4af250991b8a94.jpg,720,720,pothole,220,319,390,480
img-241_jpg.rf.8d98e10538fa3d678b4af250991b8a94.jpg,720,720,pothole,392,344,526,422
img-241_jpg.rf.8d98e10538fa3d678b4af250991b8a94.jpg,720,720,pothole,419,540,518,682
img-467_jpg.rf.8e414b6ccee984d7bc43ec0a140616bb.jpg,716,300,pothole,119,159,595,224
img-579_jpg.rf.8ee8008110728a0b1d1198a9f4bbdc74.jpg,400,300,pothole,0,155,399,283
img-422_jpg.rf.8fa888de91dfb1a6c6980d3e8bf0252e.jpg,450,300,pothole,45,157,445,287
img-494_jpg.rf.93aaae7aa17f7a5e7c247cba12a1b73e.jpg,400,300,pothole,49,39,94,63
img-494_jpg.rf.93aaae7aa17f7a5e7c247cba12a1b73e.jpg,400,300,pothole,0,73,29,100
img-494_jpg.rf.93aaae7aa17f7a5e7c247cba12a1b73e.jpg,400,300,pothole,92,77,289,231
img-494_jpg.rf.93aaae7aa17f7a5e7c247cba12a1b73e.jpg,400,300,pothole,330,137,371,157
img-539_jpg.rf.94298de0d2207c7b4cd2bfe4f7e1cb72.jpg,450,300,pothole,0,115,108,192
img-539_jpg.rf.94298de0d2207c7b4cd2bfe4f7e1cb72.jpg,450,300,pothole,0,49,39,88
img-539_jpg.rf.94298de0d2207c7b4cd2bfe4f7e1cb72.jpg,450,300,pothole,180,125,296,146
img-539_jpg.rf.94298de0d2207c7b4cd2bfe4f7e1cb72.jpg,450,300,pothole,228,148,401,194
img-249_jpg.rf.9530479784ad79a1ede2b51e62c968b4.jpg,720,720,pothole,221,291,474,478
img-233_jpg.rf.95f53597d4cd6932e86dce9fdbcc54c9.jpg,720,720,pothole,269,249,469,401
img-233_jpg.rf.95f53597d4cd6932e86dce9fdbcc54c9.jpg,720,720,pothole,379,205,443,247
img-2_jpg.rf.962d887972144063f0280f7969d29c23.jpg,720,720,pothole,306,233,457,324
img-2_jpg.rf.962d887972144063f0280f7969d29c23.jpg,720,720,pothole,263,298,362,381
img-2_jpg.rf.962d887972144063f0280f7969d29c23.jpg,720,720,pothole,189,422,256,502
img-185_jpg.rf.98a5add77bc81de0d192cd6c6a50f933.jpg,720,720,pothole,260,268,482,475
img-75_jpg.rf.9a3c8716c1ae12e2c698c1ff62d8aa4c.jpg,720,720,pothole,284,290,417,397
img-63_jpg.rf.9aa76f7292d30d50dd111ad2e580b6fd.jpg,720,720,pothole,269,258,470,389
img-393_jpg.rf.9b0541a344853293e9ea03214f6619ce.jpg,450,300,pothole,156,98,295,141
img-393_jpg.rf.9b0541a344853293e9ea03214f6619ce.jpg,450,300,pothole,152,197,280,256
img-169_jpg.rf.9ad23ea6b668a59c48e362859efe3515.jpg,720,720,pothole,153,258,464,417
img-159_jpg.rf.9a2234e70393ae42ad518c7c34b031c5.jpg,720,720,pothole,303,303,436,406
img-159_jpg.rf.9a2234e70393ae42ad518c7c34b031c5.jpg,720,720,pothole,422,576,480,619
img-159_jpg.rf.9a2234e70393ae42ad518c7c34b031c5.jpg,720,720,pothole,224,201,345,287
img-57_jpg.rf.9992e945c7131d09ceb361ef353dc560.jpg,720,720,pothole,273,295,436,390
img-626_jpg.rf.9b8b117edc1728bf995873525c2b7ad5.jpg,450,300,pothole,113,100,309,156
img-626_jpg.rf.9b8b117edc1728bf995873525c2b7ad5.jpg,450,300,pothole,413,75,449,89
img-313_jpg.rf.9ba7cf2cdf11c9fe19b4ad52db2ecac7.jpg,400,300,pothole,48,129,87,142
img-313_jpg.rf.9ba7cf2cdf11c9fe19b4ad52db2ecac7.jpg,400,300,pothole,0,145,399,299
img-418_jpg.rf.9c8b8c7bb6b6b0bd055e00e59bdd8914.jpg,450,300,pothole,32,144,87,158
img-418_jpg.rf.9c8b8c7bb6b6b0bd055e00e59bdd8914.jpg,450,300,pothole,0,163,42,186
img-418_jpg.rf.9c8b8c7bb6b6b0bd055e00e59bdd8914.jpg,450,300,pothole,0,226,89,256
img-418_jpg.rf.9c8b8c7bb6b6b0bd055e00e59bdd8914.jpg,450,300,pothole,149,157,237,192
img-418_jpg.rf.9c8b8c7bb6b6b0bd055e00e59bdd8914.jpg,450,300,pothole,275,116,337,138
img-418_jpg.rf.9c8b8c7bb6b6b0bd055e00e59bdd8914.jpg,450,300,pothole,256,94,290,102
img-418_jpg.rf.9c8b8c7bb6b6b0bd055e00e59bdd8914.jpg,450,300,pothole,0,84,38,100
img-224_jpg.rf.9cdf248fe4332b59a353f0bc70a0ea01.jpg,720,720,pothole,256,299,462,470
img-295_jpg.rf.9cfbc106f3396aeb13d3f99c391ce64b.jpg,533,300,pothole,66,109,464,267
img-355_jpg.rf.9cddc7f638d211138c7f3d79550da363.jpg,300,400,pothole,134,185,181,220
img-374_jpg.rf.9ec3835feb04e376c4bc09ab1c1dde32.jpg,383,300,pothole,91,195,268,275
img-374_jpg.rf.9ec3835feb04e376c4bc09ab1c1dde32.jpg,383,300,pothole,225,97,348,115
img-374_jpg.rf.9ec3835feb04e376c4bc09ab1c1dde32.jpg,383,300,pothole,0,88,41,96
img-593_jpg.rf.9ecc7604e866912e7cddc0ea1c65d412.jpg,521,300,pothole,171,183,355,254
img-593_jpg.rf.9ecc7604e866912e7cddc0ea1c65d412.jpg,521,300,pothole,292,152,485,188
img-593_jpg.rf.9ecc7604e866912e7cddc0ea1c65d412.jpg,521,300,pothole,368,123,520,160
img-141_jpg.rf.9fb75a7f4520090a669516f6c16c105e.jpg,720,720,pothole,399,443,503,522
img-141_jpg.rf.9fb75a7f4520090a669516f6c16c105e.jpg,720,720,pothole,282,358,426,463
img-141_jpg.rf.9fb75a7f4520090a669516f6c16c105e.jpg,720,720,pothole,206,292,324,379
img-141_jpg.rf.9fb75a7f4520090a669516f6c16c105e.jpg,720,720,pothole,0,167,140,278
img-221_jpg.rf.9f0d03d552a78e97c74f75c74be35e38.jpg,720,720,pothole,256,314,386,400
img-221_jpg.rf.9f0d03d552a78e97c74f75c74be35e38.jpg,720,720,pothole,259,131,302,168
img-222_jpg.rf.a00c413e9a6bafb705147f7534664ed3.jpg,720,720,pothole,253,222,444,497
img-455_jpg.rf.a114dbe5360a6a272c43a2b4c7cb4bb1.jpg,455,300,pothole,265,108,322,137
img-322_jpg.rf.9fd7d306b3ecd5ae42cdff1b02b0db99.jpg,453,300,pothole,15,72,439,229
img-473_jpg.rf.a2116db1425fc5a7c35a863735f3be83.jpg,400,300,pothole,64,89,352,190
img-484_jpg.rf.a2c2b3415a901a7dd8b0e620a6d0978d.jpg,450,300,pothole,77,99,149,109
img-484_jpg.rf.a2c2b3415a901a7dd8b0e620a6d0978d.jpg,450,300,pothole,201,90,232,101
img-484_jpg.rf.a2c2b3415a901a7dd8b0e620a6d0978d.jpg,450,300,pothole,177,115,320,167
img-484_jpg.rf.a2c2b3415a901a7dd8b0e620a6d0978d.jpg,450,300,pothole,297,112,377,140
img-484_jpg.rf.a2c2b3415a901a7dd8b0e620a6d0978d.jpg,450,300,pothole,12,179,369,297
img-108_jpg.rf.a35e86abc558a98f252bfc10e49fd6d9.jpg,720,720,pothole,269,197,441,325
img-108_jpg.rf.a35e86abc558a98f252bfc10e49fd6d9.jpg,720,720,pothole,231,260,304,327
img-108_jpg.rf.a35e86abc558a98f252bfc10e49fd6d9.jpg,720,720,pothole,512,186,571,218
img-108_jpg.rf.a35e86abc558a98f252bfc10e49fd6d9.jpg,720,720,pothole,265,572,383,694
img-108_jpg.rf.a35e86abc558a98f252bfc10e49fd6d9.jpg,720,720,pothole,671,480,719,543
img-314_jpg.rf.a3e7ac0036589996b9c9eb1eb44fb1ad.jpg,450,300,pothole,110,59,274,262
img-165_jpg.rf.a4b4be5d004a62f1bbf126232edb2785.jpg,720,720,pothole,224,310,485,445
img-39_jpg.rf.a4ba4e9ad51da5bf7e864ca580d09931.jpg,720,720,pothole,203,210,469,502
img-214_jpg.rf.a35d0cd16266cfb261319a66b469ac89.jpg,720,720,pothole,255,297,401,414
img-167_jpg.rf.a2c9b6a4a769135a8f5f7e671b636ac8.jpg,720,720,pothole,278,262,469,406
img-167_jpg.rf.a2c9b6a4a769135a8f5f7e671b636ac8.jpg,720,720,pothole,165,402,320,499
img-167_jpg.rf.a2c9b6a4a769135a8f5f7e671b636ac8.jpg,720,720,pothole,201,55,275,83
img-354_jpg.rf.a4fcd1798fe466fa035172521e93fe6d.jpg,400,300,pothole,107,197,169,218
img-354_jpg.rf.a4fcd1798fe466fa035172521e93fe6d.jpg,400,300,pothole,189,163,280,192
img-354_jpg.rf.a4fcd1798fe466fa035172521e93fe6d.jpg,400,300,pothole,259,248,332,278
img-354_jpg.rf.a4fcd1798fe466fa035172521e93fe6d.jpg,400,300,pothole,81,283,164,299
img-354_jpg.rf.a4fcd1798fe466fa035172521e93fe6d.jpg,400,300,pothole,319,202,358,213
img-465_jpg.rf.a4bc474c1391ceb5134993ddccf81723.jpg,510,300,pothole,167,91,481,200
img-465_jpg.rf.a4bc474c1391ceb5134993ddccf81723.jpg,510,300,pothole,158,201,312,246
img-465_jpg.rf.a4bc474c1391ceb5134993ddccf81723.jpg,510,300,pothole,28,259,147,298
img-481_jpg.rf.a4d4dc14cb2e64612726574f736960bb.jpg,533,300,pothole,21,186,383,261
img-13_jpg.rf.a4db51428d0461f9ed82e12eb6d87a03.jpg,720,720,pothole,159,287,395,432
img-13_jpg.rf.a4db51428d0461f9ed82e12eb6d87a03.jpg,720,720,pothole,268,149,498,218
img-13_jpg.rf.a4db51428d0461f9ed82e12eb6d87a03.jpg,720,720,pothole,489,26,593,64
img-13_jpg.rf.a4db51428d0461f9ed82e12eb6d87a03.jpg,720,720,pothole,618,10,692,38
img-557_jpg.rf.a5b8313b9acd22b69d558f6f3c46d433.jpg,400,300,pothole,146,141,245,185
img-187_jpg.rf.a5d70ec1463db2d5d0c48ef494605977.jpg,720,720,pothole,232,281,471,419
img-636_jpg.rf.a6173bddbf7d20589954172debd64256.jpg,450,300,pothole,131,157,287,187
img-636_jpg.rf.a6173bddbf7d20589954172debd64256.jpg,450,300,pothole,200,127,289,143
img-636_jpg.rf.a6173bddbf7d20589954172debd64256.jpg,450,300,pothole,242,109,271,118
img-636_jpg.rf.a6173bddbf7d20589954172debd64256.jpg,450,300,pothole,321,107,380,128
img-636_jpg.rf.a6173bddbf7d20589954172debd64256.jpg,450,300,pothole,378,146,449,183
img-636_jpg.rf.a6173bddbf7d20589954172debd64256.jpg,450,300,pothole,0,225,148,281
img-636_jpg.rf.a6173bddbf7d20589954172debd64256.jpg,450,300,pothole,301,74,316,84
img-342_jpg.rf.a635f2b522f97763152361b6b7e92ab5.jpg,450,300,pothole,0,142,374,299
img-392_jpg.rf.a74441b6f7c2332e3e553548670a315b.jpg,449,300,pothole,214,190,300,209
img-392_jpg.rf.a74441b6f7c2332e3e553548670a315b.jpg,449,300,pothole,204,285,394,299
img-333_jpg.rf.a795e5b4a275dca433e557d9dfd6acec.jpg,451,300,pothole,0,178,25,194
img-333_jpg.rf.a795e5b4a275dca433e557d9dfd6acec.jpg,451,300,pothole,0,160,54,172
img-333_jpg.rf.a795e5b4a275dca433e557d9dfd6acec.jpg,451,300,pothole,73,166,111,178
img-333_jpg.rf.a795e5b4a275dca433e557d9dfd6acec.jpg,451,300,pothole,101,193,224,234
img-413_jpg.rf.a81aa42a7782099f9921156e3161a2a9.jpg,533,300,pothole,77,155,162,173
img-413_jpg.rf.a81aa42a7782099f9921156e3161a2a9.jpg,533,300,pothole,235,122,321,136
img-413_jpg.rf.a81aa42a7782099f9921156e3161a2a9.jpg,533,300,pothole,276,146,400,176
img-613_jpg.rf.ab3099bb3ff23deff31985fc9ffd1fc0.jpg,506,300,pothole,105,98,396,213
img-613_jpg.rf.ab3099bb3ff23deff31985fc9ffd1fc0.jpg,506,300,pothole,227,214,289,265
img-613_jpg.rf.ab3099bb3ff23deff31985fc9ffd1fc0.jpg,506,300,pothole,18,47,116,75
img-562_jpg.rf.ab7bdf89e5af687b9314b09ddcd3830d.jpg,400,300,pothole,163,109,196,127
img-562_jpg.rf.ab7bdf89e5af687b9314b09ddcd3830d.jpg,400,300,pothole,184,258,227,299
img-6_jpg.rf.a961e413341cc4216cddc1c46e76d13f.jpg,720,720,pothole,275,214,442,356
img-6_jpg.rf.a961e413341cc4216cddc1c46e76d13f.jpg,720,720,pothole,263,321,501,607
img-328_jpg.rf.ac423267e0e078bbc60d0e6960c5167c.jpg,418,300,pothole,206,215,255,233
img-328_jpg.rf.ac423267e0e078bbc60d0e6960c5167c.jpg,418,300,pothole,151,201,183,211
img-328_jpg.rf.ac423267e0e078bbc60d0e6960c5167c.jpg,418,300,pothole,54,250,189,286
img-328_jpg.rf.ac423267e0e078bbc60d0e6960c5167c.jpg,418,300,pothole,144,230,184,246
img-109_jpg.rf.add373710d0d425bd9340c33878e7d42.jpg,720,720,pothole,336,243,450,336
img-109_jpg.rf.add373710d0d425bd9340c33878e7d42.jpg,720,720,pothole,281,361,453,527
img-109_jpg.rf.add373710d0d425bd9340c33878e7d42.jpg,720,720,pothole,59,427,227,521
img-383_jpg.rf.abedcd4fce7e8e17889e1bd4274447ba.jpg,425,300,pothole,48,156,98,171
img-383_jpg.rf.abedcd4fce7e8e17889e1bd4274447ba.jpg,425,300,pothole,98,181,137,199
img-383_jpg.rf.abedcd4fce7e8e17889e1bd4274447ba.jpg,425,300,pothole,150,152,193,165
img-383_jpg.rf.abedcd4fce7e8e17889e1bd4274447ba.jpg,425,300,pothole,244,167,298,185
img-383_jpg.rf.abedcd4fce7e8e17889e1bd4274447ba.jpg,425,300,pothole,141,212,286,252
img-383_jpg.rf.abedcd4fce7e8e17889e1bd4274447ba.jpg,425,300,pothole,0,126,50,137
img-383_jpg.rf.abedcd4fce7e8e17889e1bd4274447ba.jpg,425,300,pothole,115,121,144,129
img-270_jpg.rf.ae32377ec34641192544670bf004739e.jpg,720,720,pothole,272,281,419,374
